"id";"listing_url";"scrape_id";"last_scraped";"name";"picture_url";"host_id";"host_url";"host_since";"host_response_rate";"host_acceptance_rate";"host_is_superhost";"host_listings_count";"host_total_listings_count";"host_verifications";"host_has_profile_pic";"host_identity_verified";"neighbourhood_cleansed";"latitude";"longitude";"property_type";"room_type";"accommodates";"bathrooms_text";"bedrooms";"beds";"amenities";"price";"minimum_nights";"maximum_nights";"minimum_minimum_nights";"maximum_minimum_nights";"minimum_maximum_nights";"maximum_maximum_nights";"minimum_nights_avg_ntm";"maximum_nights_avg_ntm";"has_availability";"availability_30";"availability_60";"availability_90";"availability_365";"calendar_last_scraped";"number_of_reviews";"number_of_reviews_ltm";"number_of_reviews_l30d";"first_review";"last_review";"review_scores_rating";"review_scores_accuracy";"review_scores_cleanliness";"review_scores_checkin";"review_scores_communication";"review_scores_location";"review_scores_value";"instant_bookable";"calculated_host_listings_count";"calculated_host_listings_count_entire_homes";"calculated_host_listings_count_private_rooms";"calculated_host_listings_count_shared_rooms";"reviews_per_month";"Dataset"
46326856;"https://www.airbnb.com/rooms/46326856";20210420194355;"2021-04-21";"Spacious 2 Bedroom with Balcony in Ideal Back Bay Location";"https://a0.muscache.com/pictures/d3b00880-14b0-4aad-a36b-12b698868686.jpg";22541573;"https://www.airbnb.com/users/show/22541573";"1900-01-01";0.0;0.0;False;0.0;0.0;"None";False;False;"Fenway";42.34489;-71.08726;"Entire apartment";"Entire home/apt";5;"2 baths";2.0;2.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Cable TV"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Dryer"", ""Dedicated workspace"", ""Bed linens"", ""TV with standard cable"", ""Kitchen"", ""Dishes and silverware"", ""Gym"", ""Smoke alarm""]";250.0;32;270;32.0;32.0;1125.0;1125.0;32.0;1125.0;True;2;32;62;332;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;17;17;0;0;0.0;"Boston"
46330627;"https://www.airbnb.com/rooms/46330627";20210420194355;"2021-04-22";"Pvt. Bedroom | Co-Live by Thatch | 33 #1D";"https://a0.muscache.com/pictures/miso/Hosting-46330627/original/a575814a-418e-4fd4-a783-b4eca2817921.jpeg";814298;"https://www.airbnb.com/users/show/814298";"2011-07-13";97.0;94.0;False;95.0;95.0;"['email', 'phone', 'reviews', 'kba']";True;True;"Roxbury";42.33019;-71.09215;"Private room in house";"Private room";1;"1.5 baths";1.0;0.0;"[""Lock on bedroom door"", ""Dedicated workspace"", ""Smart lock"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Fire extinguisher"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Paid parking lot on premises \u2013 2 spaces"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Long term stays allowed"", ""Hangers"", ""TV"", ""Dryer""]";52.0;30;1125;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;0;0;0;"2021-04-22";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;96;59;37;0;0.0;"Boston"
46332155;"https://www.airbnb.com/rooms/46332155";20210420194355;"2021-04-23";"West Roxbury Tree House Condo - Entire Unit";"https://a0.muscache.com/pictures/ab12bc99-7699-48b5-b1e2-1b85ffbcc986.jpg";60362084;"https://www.airbnb.com/users/show/60362084";"2016-02-25";100.0;100.0;False;1.0;1.0;"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']";True;False;"West Roxbury";42.29078;-71.15423;"Entire condominium";"Entire home/apt";3;"1 bath";1.0;1.0;"[""Wifi"", ""Kitchen"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""TV"", ""Washer \u2013\u00a0In unit"", ""Private entrance"", ""Lockbox"", ""Free street parking"", ""Essentials"", ""Heating"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Air conditioning"", ""Purchased in 2020. refrigerator"", ""Long term stays allowed"", ""Freezer"", ""Ikea oven"", ""Dryer"", ""Backyard"", ""Patio or balcony"", ""Coffee maker"", ""Hot water"", ""Fire extinguisher"", ""Hair dryer"", ""Ikea gas stove"", ""Portable fans"", ""Microwave"", ""Hangers""]";100.0;45;1125;45.0;45.0;1125.0;1125.0;45.0;1125.0;True;7;7;7;7;"2021-04-23";1;1;0;"2021-01-31";"2021-01-31";100.0;10.0;8.0;10.0;8.0;10.0;10.0;False;1;1;0;0;0.36;"Boston"
46358681;"https://www.airbnb.com/rooms/46358681";20210420194355;"2021-04-21";"✨Renovated Boston Landing Unit- 10 min to Dwtn Bos";"https://a0.muscache.com/pictures/miso/Hosting-46358681/original/4e2f5fcb-f7ab-4c33-95f8-9c90740cc04f.jpeg";272437417;"https://www.airbnb.com/users/show/272437417";"2019-06-30";100.0;94.0;False;1.0;1.0;"['phone', 'jumio', 'offline_government_id', 'government_id']";True;True;"Allston";42.35554;-71.13806;"Entire apartment";"Entire home/apt";8;"1 bath";3.0;4.0;"[""Washer"", ""Refrigerator"", ""Patio or balcony"", ""Heating"", ""Wifi"", ""Carbon monoxide alarm"", ""Microwave"", ""Keypad"", ""Shampoo"", ""Security cameras on property"", ""Air conditioning"", ""Backyard"", ""Hot water"", ""First aid kit"", ""Long term stays allowed"", ""TV"", ""Private entrance"", ""Essentials"", ""Free street parking"", ""Coffee maker"", ""Stove"", ""Oven"", ""Hangers"", ""Cooking basics"", ""Dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""Smoke alarm""]";105.0;30;360;30.0;30.0;1125.0;1125.0;30.0;1125.0;True;0;24;54;94;"2021-04-21";4;4;0;"2020-11-13";"2021-03-15";95.0;9.0;10.0;10.0;10.0;10.0;10.0;False;1;1;0;0;0.75;"Boston"
46376416;"https://www.airbnb.com/rooms/46376416";20210420194355;"2021-04-21";"Double Bed at The Verb Hotel next to Fenway Park";"https://a0.muscache.com/pictures/ea8bee69-a343-411b-8440-1fe49f90c178.jpg";371148657;"https://www.airbnb.com/users/show/371148657";"2020-10-08";100.0;99.0;True;0.0;0.0;"['email', 'phone']";True;False;"Fenway";42.34464;-71.09799;"Room in boutique hotel";"Private room";4;"1 shared bath";1.0;0.0;"[""Lock on bedroom door"", ""Shampoo"", ""Air conditioning"", ""Essentials"", ""Carbon monoxide alarm"", ""Shared pool"", ""Paid parking on premises"", ""Building staff"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Breakfast"", ""Long term stays allowed"", ""Hair dryer"", ""TV""]";145.0;1;29;1.0;1.0;29.0;29.0;1.0;29.0;True;0;0;0;60;"2021-04-21";6;6;0;"2020-12-29";"2021-03-21";97.0;9.0;10.0;10.0;10.0;10.0;9.0;True;11;0;11;0;1.58;"Boston"
46378065;"https://www.airbnb.com/rooms/46378065";20210420194355;"2021-04-21";"Private Room in Jamaica Plain - Huge Backyard!";"https://a0.muscache.com/pictures/c19b3198-8bbc-4024-9707-89c311c16dbc.jpg";373050156;"https://www.airbnb.com/users/show/373050156";"2020-10-23";74.0;18.0;False;1.0;1.0;"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']";True;True;"Jamaica Plain";42.32179;-71.10841;"Private room in house";"Private room";1;"1 shared bath";1.0;1.0;"[""Keypad"", ""Dedicated workspace"", ""Washer"", ""Kitchen"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Long term stays allowed"", ""Hangers"", ""Dryer""]";46.0;91;1125;91.0;91.0;1125.0;1125.0;91.0;1125.0;True;6;6;6;152;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6;0;6;0;0.0;"Boston"
46384720;"https://www.airbnb.com/rooms/46384720";20210420194355;"2021-04-21";"Lux North Station 1BR w/ Gym, Doorman, W/D, nr. TD Garden, by Blueground";"https://a0.muscache.com/pictures/641da68b-5d59-41b9-b417-b26ca3c38413.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";163.0;91;1125;32.0;730.0;1125.0;1125.0;711.8;1125.0;True;14;44;74;349;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384781;"https://www.airbnb.com/rooms/46384781";20210420194355;"2021-04-21";"Hip North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/c55f444c-8f2a-441e-be2f-4a2244e7be6c.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";180.0;91;1125;32.0;730.0;1125.0;1125.0;711.8;1125.0;True;0;0;1;276;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384812;"https://www.airbnb.com/rooms/46384812";20210420194355;"2021-04-20";"Charming North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/2b2793dd-0e08-422b-a8a0-72f4c41875eb.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Dishwasher"", ""Dryer"", ""Elevator"", ""Long term stays allowed"", ""BBQ grill"", ""Air conditioning"", ""Hair dryer"", ""TV"", ""Lockbox"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Gym"", ""Wifi"", ""Private entrance"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Washer"", ""Iron"", ""Heating"", ""Kitchen"", ""Shampoo"", ""Microwave"", ""Bed linens"", ""Carbon monoxide alarm""]";233.0;91;1125;730.0;730.0;1125.0;1125.0;730.0;1125.0;True;0;0;0;0;"2021-04-20";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384832;"https://www.airbnb.com/rooms/46384832";20210420194355;"2021-04-21";"Equipped North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/9d83affa-f388-466c-b9d5-0a2f4557b416.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";182.0;91;1125;32.0;730.0;1125.0;1125.0;711.8;1125.0;True;0;0;0;271;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384856;"https://www.airbnb.com/rooms/46384856";20210420194355;"2021-04-20";"Trendy North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/7cd973ac-de48-4420-b915-af123c17b0ea.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Dishwasher"", ""Dryer"", ""Elevator"", ""Long term stays allowed"", ""BBQ grill"", ""Air conditioning"", ""Hair dryer"", ""TV"", ""Lockbox"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Gym"", ""Wifi"", ""Private entrance"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Washer"", ""Iron"", ""Heating"", ""Kitchen"", ""Shampoo"", ""Microwave"", ""Bed linens"", ""Carbon monoxide alarm""]";233.0;91;1125;730.0;730.0;1125.0;1125.0;730.0;1125.0;True;0;0;0;0;"2021-04-20";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384876;"https://www.airbnb.com/rooms/46384876";20210420194355;"2021-04-21";"Mod North Station Studio w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/518ff2c7-49f6-40d4-80b3-f9666cd2205b.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";0.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";175.0;91;1125;32.0;730.0;1125.0;1125.0;704.3;1125.0;True;0;0;0;178;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384896;"https://www.airbnb.com/rooms/46384896";20210420194355;"2021-04-21";"Comfy North Station Studio w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/ebe67d2b-784a-4774-b5c5-25fe7a650f1f.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";0.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";180.0;91;1125;32.0;730.0;1125.0;1125.0;712.7;1125.0;True;3;13;13;13;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384918;"https://www.airbnb.com/rooms/46384918";20210420194355;"2021-04-21";"Quaint North Station Studio w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/9ee2d266-9f46-45cf-ae76-e4131560f480.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";0.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";182.0;91;1125;32.0;730.0;1125.0;1125.0;711.8;1125.0;True;0;14;24;24;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46384946;"https://www.airbnb.com/rooms/46384946";20210420194355;"2021-04-21";"Bright North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/9d323ba2-c166-4846-9369-0c040ceba6d1.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";195.0;91;1125;32.0;730.0;1125.0;1125.0;711.8;1125.0;True;10;20;20;20;"2021-04-21";1;1;0;"2021-01-18";"2021-01-18";100.0;10.0;10.0;10.0;10.0;10.0;10.0;True;129;129;0;0;0.32;"Boston"
46385021;"https://www.airbnb.com/rooms/46385021";20210420194355;"2021-04-21";"Roomy North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/93c97762-253b-4031-9b09-9560f631f40f.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";221.0;91;1125;32.0;730.0;1125.0;1125.0;705.6;1125.0;True;0;18;48;323;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46385048;"https://www.airbnb.com/rooms/46385048";20210420194355;"2021-04-21";"Serene North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/aad8b730-997c-4298-bf89-539b0f9ee6ce.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";185.0;91;1125;32.0;730.0;1125.0;1125.0;704.3;1125.0;True;0;0;29;304;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46385071;"https://www.airbnb.com/rooms/46385071";20210420194355;"2021-04-22";"Lofty North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/70f7f123-5906-415e-9455-3e3686f1a16b.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";257.0;91;1125;32.0;730.0;1125.0;1125.0;704.1;1125.0;True;0;0;0;52;"2021-04-22";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46385102;"https://www.airbnb.com/rooms/46385102";20210420194355;"2021-04-21";"Practical North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/cbe1a8a7-f8d0-4812-95ed-f5dfe47c58fb.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";196.0;91;1125;730.0;730.0;1125.0;1125.0;730.0;1125.0;True;0;0;0;0;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46385125;"https://www.airbnb.com/rooms/46385125";20210420194355;"2021-04-20";"Airy North Station 1BR w/ Gym, W/D, Doorman, by Blueground(BOS293)";"https://a0.muscache.com/pictures/dd94f72f-84ae-471c-ba2e-58668f6530f7.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Dishwasher"", ""Dryer"", ""Elevator"", ""Long term stays allowed"", ""BBQ grill"", ""Air conditioning"", ""Hair dryer"", ""TV"", ""Lockbox"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Gym"", ""Wifi"", ""Private entrance"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Hangers"", ""Washer"", ""Iron"", ""Heating"", ""Kitchen"", ""Shampoo"", ""Microwave"", ""Bed linens"", ""Carbon monoxide alarm""]";293.0;32;1125;730.0;730.0;1125.0;1125.0;730.0;1125.0;True;0;0;0;0;"2021-04-20";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
46385135;"https://www.airbnb.com/rooms/46385135";20210420194355;"2021-04-21";"Crisp North Station 1BR w/ Gym, W/D, Doorman, by Blueground";"https://a0.muscache.com/pictures/8e684d5a-13fe-47cf-9547-69cf787a9c89.jpg";107434423;"https://www.airbnb.com/users/show/107434423";"2016-12-16";100.0;99.0;False;1486.0;1486.0;"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']";True;True;"Downtown";42.36477;-71.06314;"Entire apartment";"Entire home/apt";2;"1 bath";1.0;1.0;"[""Washer"", ""Dishwasher"", ""Refrigerator"", ""Iron"", ""Heating"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Lockbox"", ""Shampoo"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Private entrance"", ""Essentials"", ""Coffee maker"", ""Oven"", ""Elevator"", ""Hangers"", ""BBQ grill"", ""Dryer"", ""Bed linens"", ""Kitchen"", ""Gym"", ""Smoke alarm""]";203.0;91;1125;730.0;730.0;1125.0;1125.0;730.0;1125.0;True;0;0;0;0;"2021-04-21";0;0;0;"1900-01-01";"1900-01-01";0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;129;129;0;0;0.0;"Boston"
